,episode,mean_ep_reward
219,219,1789.260419031207
220,220,934.8414924246889
221,221,1360.3580316280763
222,222,1357.3537948376347
223,223,1039.0449542606732
224,224,1801.717702976781
225,225,1354.7564667808467
226,226,1045.6648394182403
227,227,1754.8579971393167
228,228,1878.617239969746
229,229,1378.432254594322
230,230,894.4847973227265
231,231,1751.7351699022704
232,232,1790.8673324021504
233,233,1363.9636251721683
234,234,1316.869770196542
235,235,1341.2034343634004
236,236,1789.9455146857442
237,237,1793.561779749709
238,238,1121.9204179921276
239,239,1084.1770704429755
240,240,1868.7475321351276
241,241,1371.855986855583
242,242,1771.8773970992615
243,243,1339.524910851422
244,244,1823.799931803593
245,245,1348.7165010463923
246,246,1760.569514304428
247,247,1061.6276104879182
248,248,1723.2751701882974
249,249,1816.0780563949656
250,250,1749.6853990416823
251,251,1291.8370747772894
252,252,1324.2323201178083
253,253,1788.871341914263
254,254,1362.5019222493775
255,255,1819.0736608861378
256,256,1793.2384281459993
257,257,1350.6991960567411
258,258,1729.8406368230978
259,259,1787.2679314727256
260,260,1783.8835978388918
261,261,1784.7182361066807
262,262,1840.118788010978
263,263,1766.850260405589
264,264,1796.559891588846
265,265,1452.9352888004794
266,266,1089.2686205570635
267,267,1815.4287089197187
268,268,1792.7809804963717
269,269,1405.8421188822367
270,270,931.2991466431749
271,271,1436.0984627798964
272,272,1354.4860625362353
273,273,1914.8783292600044
274,274,1893.9668911285773
275,275,1379.8435874289385
276,276,1912.7295436980119
277,277,1140.2140250549178
278,278,1155.6530239155468
279,279,1425.4265174229379
280,280,1451.130445772561
281,281,1933.4349630123615
282,282,1875.0267076663397
283,283,1396.3851925892982
284,284,1412.3150639048927
285,285,1425.1688309346941
286,286,1422.4243060099411
287,287,1437.1817799362502
288,288,1865.4695038705934
289,289,1422.3979719111026
290,290,1111.9127146613912
291,291,1399.01476268084
292,292,1903.5517947365342
293,293,1124.0537073680725
294,294,1892.9360816774445
295,295,1413.2428276747378
296,296,1401.2434623971226
297,297,1894.4538628555754
298,298,1918.3408202433995
299,299,1894.3435251130356
300,300,2002.0937968920653
301,301,1870.4291575291181
302,302,1926.0294770813437
303,303,1967.637735331499
304,304,1911.3497492294582
305,305,1884.3276789008896
306,306,1419.6282950283307
307,307,1880.3517626187515
308,308,1440.8312103929777
309,309,1914.0278581435086
310,310,1929.9890919964862
311,311,1428.5267623635325
312,312,1919.238106932976
313,313,1957.4005554761
314,314,1421.1177576959742
315,315,1434.5153342864196
316,316,1393.5763628133097
317,317,1137.6507559512127
318,318,1895.8089000830876
319,319,1881.4448193845737
320,320,1430.42605919152
321,321,1437.3855257231319
322,322,1400.8780409617825
323,323,1427.4988680596775
324,324,1902.7330163212682
325,325,1404.339575606411
326,326,1945.6416204455084
327,327,1434.0380620235583
328,328,1423.465246688416
329,329,1426.102727709182
330,330,1406.7814254114376
331,331,1424.4013407615307
332,332,1949.9261123819906
333,333,1464.9530354708347
334,334,1140.588092363847
335,335,1114.4186255211068
336,336,1953.458198256082
337,337,934.9740113610924
338,338,1960.3994754709386
339,339,1946.9510929497785
340,340,1468.2941089561566
341,341,1961.295731659714
342,342,1937.9720797883758
343,343,1121.554700158805
344,344,1938.6339458151306
345,345,1449.2681837265102
346,346,2013.172391387713
347,347,1481.4530813451297
348,348,1957.9071015085383
349,349,1933.062981707052
350,350,1964.9781974415457
351,351,1968.0576070981406
352,352,1943.3646264341585
353,353,1160.737443231329
354,354,1477.5893850396424
355,355,1949.6816009069162
356,356,1944.6344576109739
357,357,1432.1776263708227
358,358,1451.6459942555107
359,359,2012.788506484146
360,360,1488.8133651493665
361,361,2005.802766797399
362,362,1447.5262875300755
363,363,1942.2389509001957
364,364,1449.71116559431
365,365,1963.8433458315058
366,366,1950.1403905608713
367,367,1423.3619251603984
368,368,1459.963126193194
369,369,1424.2070272255637
370,370,1987.9136569776347
371,371,1965.7275236288808
372,372,1460.1105134279208
373,373,1993.3852671011284
374,374,1944.2516184400417
375,375,1949.066528593877
376,376,1968.708429215102
377,377,1961.3426072360191
378,378,1946.5735349679983
379,379,1982.4483377227446
380,380,1974.8014462614408
381,381,1966.1971364167932
382,382,1917.7507116011548
383,383,1984.777614402488
384,384,1968.5328529192957
385,385,1950.5684640572097
386,386,2017.675545747863
387,387,1979.722544104318
388,388,1967.645960927669
389,389,1450.6023533322116
390,390,1445.6707841948014
391,391,1977.5279212321182
392,392,1974.6572617995544
393,393,1975.1085707735367
394,394,2036.2159030033417
395,395,1977.7633694262752
396,396,1976.9236933132263
397,397,1995.6484794515352
398,398,2031.7031800919412
399,399,1955.5733043767932
400,400,2008.05683700167
401,401,2006.2567849155685
402,402,2009.8509877261783
403,403,2020.5334830943254
404,404,1487.7497667449845
405,405,2002.128728058563
406,406,2057.9439067261696
407,407,1467.8191667168344
408,408,2018.8135793099598
409,409,2048.1588330079107
410,410,1963.8547301982426
411,411,1494.3858808836703
412,412,1506.1399142776102
413,413,1494.8532533313116
414,414,1488.876922911269
415,415,2055.4585775934943
416,416,1478.6143947322776
417,417,2066.8043458129846
418,418,1214.7171600903964
419,419,1505.0539158060317
420,420,2015.5773372245458
421,421,1491.5800740602022
422,422,2036.936273121869
423,423,2055.9678650162928
424,424,1504.8669812119845
425,425,2058.453748557784
426,426,1522.725974107025
427,427,1454.7003714063105
428,428,1433.322510815011
429,429,2011.6996352906874
430,430,2015.7749897320148
431,431,1484.6274270314705
432,432,1464.2767881167917
433,433,1985.4894844685125
434,434,2027.7248364315128
435,435,2028.036372949931
436,436,1992.1599795218656
437,437,1147.3093237399498
438,438,2030.728736547965
439,439,1984.4619396018745
440,440,2086.1259197635936
441,441,2035.6436424592487
442,442,1479.0869048069296
443,443,2012.389788373948
444,444,1486.5991182049138
445,445,1510.082464936845
446,446,2075.933440640895
447,447,2030.4417168783482
448,448,1499.8436584022297
449,449,1978.8719252716003
450,450,1536.6391860251433
451,451,2099.6739020566433
452,452,2091.9843906403235
453,453,2032.8229505982072
454,454,2000.1274368502106
455,455,1992.7934938815995
456,456,1531.8225225657982
457,457,2022.1959611965121
458,458,2040.3674598915575
459,459,1508.6735917380265
460,460,2018.6648664020602
461,461,2011.4225119655837
462,462,1939.2811026993625
463,463,2035.800105103679
464,464,1504.3773387884846
465,465,2014.963813659574
466,466,1496.63965561545
467,467,2067.2851197364307
468,468,1962.27773474817
469,469,2004.1677635208364
470,470,1495.7100464886562
471,471,1488.5115945268892
472,472,1562.4300729988713
473,473,2084.8502887714317
474,474,1528.7348480427634
475,475,1585.800217965489
476,476,1209.3644780015418
477,477,2116.564497459369
478,478,1547.678546442877
479,479,1500.7972439797181
480,480,1156.2814674312745
481,481,1520.0968138104263
482,482,1180.1343078041125
483,483,1195.737096610696
484,484,1571.0422692844788
485,485,2084.6493518956854
486,486,1547.5667612436096
487,487,1527.9722327842142
488,488,1248.7872960942127
489,489,2058.1330754183696
490,490,1531.9292095089068
491,491,1192.5194010878904
492,492,1215.780778335417
493,493,1524.6619072174478
494,494,1178.9098193834902
495,495,2053.1799668270464
496,496,2021.5077382375046
497,497,1525.6403537356503
498,498,1993.689602582016
499,499,1578.9430524656382
500,500,2058.4612273254893
501,501,2035.1714807470144
502,502,1543.2900335781464
503,503,2089.2913623938834
504,504,1251.0908241103098
505,505,1029.9699714323476
506,506,2080.7920210275515
507,507,2071.7471847473093
508,508,2023.335285222687
509,509,2034.434148403296
510,510,2078.1679843829047
511,511,2071.790824712298
512,512,2026.57386406357
513,513,2018.4836772492843
514,514,2072.112779126279
515,515,1556.6211474388754
516,516,2081.7567572476237
517,517,2065.148593912716
518,518,2017.4980461272417
519,519,1219.4342891047356
520,520,2012.7664204256787
521,521,2067.223643494181
522,522,2051.8758607072195
523,523,2087.1270956895937
524,524,2008.573903035709
525,525,2049.120355386029
526,526,2085.8090380662566
527,527,2023.2857678128591
528,528,2096.33681794082
529,529,2028.2040134266906
530,530,1542.8046851049085
531,531,2002.372551238832
532,532,2105.006208196135
533,533,2076.4186603422045
534,534,2132.854593324835
535,535,2046.9801881055598
536,536,2080.3305948215357
537,537,2122.154723364098
538,538,2098.6238275674127
539,539,2064.886800623482
540,540,2068.58443006892
541,541,1560.664287183906
542,542,2096.7920450255347
543,543,1561.7413225637974
544,544,2117.233475915677
545,545,2167.6776424038303
546,546,2087.9908109655316
547,547,2057.727540233514
548,548,2127.693537286688
549,549,2149.0867846430197
550,550,2082.2033664850424
551,551,2121.4657011250024
552,552,2084.2195492234937
553,553,2057.558955508127
554,554,2051.94310313287
555,555,1211.9044466377477
556,556,1587.6083631595347
557,557,2036.7477569109171
558,558,1547.735331956464
559,559,2100.140362654041
560,560,2053.5367492543196
561,561,2075.5933036632637
562,562,2028.5989002875365
563,563,2110.17943219139
564,564,2085.31989107296
565,565,2073.6974107865735
566,566,2056.9672430194714
567,567,2121.2529557601633
568,568,1544.2940288476104
569,569,2043.0802598439595
570,570,2116.7998746207645
571,571,1520.5222500489067
572,572,2072.132486207271
573,573,2137.047564351687
574,574,2097.43553709036
575,575,1563.0546033000294
576,576,2084.8449550439545
577,577,1580.079297005593
578,578,1538.2939969555862
579,579,2083.0408509253325
580,580,2086.710639997276
581,581,2151.987434753067
582,582,1229.2980074107386
583,583,2086.0899062993467
584,584,1546.8919890923053
585,585,1582.8023841534666
586,586,2125.073212105843
587,587,2060.916717716415
588,588,2068.0375563780294
589,589,1598.7542775793586
590,590,2096.592545319049
591,591,2090.3424758130404
592,592,2101.48961988384
593,593,2036.2917390716939
594,594,2043.1344657911357
595,595,2078.9358973473545
596,596,2155.1136647806347
597,597,1565.8131404026299
598,598,1531.9644955914812
599,599,2088.5707690761506
600,600,2068.7101608280564
601,601,2045.7126878284662
602,602,2100.1617733394028
603,603,2035.9968989801253
604,604,2037.9385715089463
605,605,1541.6967670355702
606,606,2079.134055232809
607,607,2081.862738216029
608,608,2033.265231786046
609,609,2099.6834750772055
610,610,1538.6396087760081
611,611,2067.9544950660124
612,612,1520.2844983107436
613,613,2107.610624871542
614,614,2084.368826456534
615,615,2132.346956292449
616,616,2119.476422625596
617,617,2043.3312869215686
618,618,1609.0081603454655
619,619,2148.5779346033964
620,620,2137.640089550534
621,621,2069.379715075125
622,622,2049.336725231052
623,623,2120.551318617401
624,624,2078.2192112463504
625,625,2123.0571802728577
626,626,1603.8386185267727
627,627,2128.7925383834913
628,628,2112.9941791869564
629,629,2098.805474379438
630,630,2114.5917132430945
631,631,2095.8155185012774
632,632,2072.5790170268324
633,633,2124.002424922412
634,634,2102.2872108961233
635,635,1265.2639953713237
636,636,1541.8408804613875
637,637,2103.101396702744
638,638,1535.812279647884
639,639,2128.5762624186036
640,640,2144.6021191556088
641,641,2078.5726677183243
642,642,2094.3208303699266
643,643,1557.647294849001
644,644,2034.5656873760909
645,645,2083.0618212369754
646,646,2072.737545137957
647,647,2119.5898633274364
648,648,2083.509125562088
649,649,2098.6047549305717
650,650,2062.313341201773
651,651,2134.044658068252
652,652,1572.1160009177074
653,653,2073.19450514605
654,654,2126.7043200881867
655,655,2096.819682013657
656,656,2095.9967633543465
657,657,2093.29359723108
658,658,2139.3096748397097
659,659,2138.797662122676
660,660,2161.9493368045482
661,661,2135.998853958111
662,662,2113.442701239201
663,663,2142.452185515774
664,664,2067.787188555702
665,665,2140.219205658539
666,666,2099.8688654285793
667,667,2081.84663451158
668,668,2089.1821764812753
669,669,2150.1871572820132
670,670,2088.7154035587414
671,671,2156.283243056449
672,672,2123.3040349587195
673,673,2094.42939196225
674,674,2144.6637844661454
675,675,2097.121246748937
676,676,2152.649228244069
677,677,2155.854587340439
678,678,1290.6394103383764
679,679,2120.677889270471
680,680,2103.443052706635
681,681,2119.7058971132747
682,682,2148.862048933143
683,683,2075.4069277067924
684,684,2110.7777854410865
685,685,2107.400923366425
686,686,1271.4907445075694
687,687,2146.279634885356
688,688,2094.4792246822676
689,689,2123.842809915438
690,690,2107.797077468855
691,691,2102.8668455200927
692,692,1601.2795418434082
693,693,2107.707091837029
694,694,1557.9543642979502
695,695,2059.5384015987806
696,696,2090.459978358717
697,697,2121.9993787388885
698,698,1568.8983875639917
699,699,2126.601664580126
700,700,2089.75956745285
701,701,2087.3105608004116
702,702,2052.8769431694623
703,703,2114.1238272255096
704,704,1656.351791836189
705,705,2157.0732897380203
706,706,2171.2759614346855
707,707,2106.9960251132475
708,708,2166.1968653309286
709,709,2124.62502916909
710,710,2120.286002094135
711,711,2145.860474837446
712,712,2156.771623604651
713,713,2161.1100436231286
714,714,2124.2963700545006
715,715,1632.2244965018492
716,716,2118.05168060708
717,717,1611.61914369304
718,718,2089.9370245303603
719,719,2114.1494792829076
720,720,1586.1537675775353
721,721,2109.2275785931483
722,722,2114.38020314641
723,723,2171.540711701767
724,724,2096.0450145089585
725,725,2111.647043220234
726,726,1583.9331114709137
727,727,2075.8946559943624
728,728,2133.7563491746773
729,729,2131.6189555746255
730,730,2095.9771871586377
731,731,2100.726992251502
732,732,2075.9807485619517
733,733,2067.032077811629
734,734,1573.448141322912
735,735,2087.679917700605
736,736,2185.231143001551
737,737,2202.0734637147784
738,738,2101.088940428782
739,739,2150.7163729129024
740,740,2135.474649808709
741,741,2138.844635558538
742,742,2067.161019808214
743,743,2079.8781970105924
744,744,2100.693867339087
745,745,2077.519816705841
746,746,2084.761858272201
747,747,2136.0542848636946
748,748,2145.1080792360976
749,749,1557.6361328229275
750,750,2138.374276189838
751,751,1605.8223780520261
752,752,2096.715209810191
753,753,2160.5469417358195
754,754,1587.7986499037117
755,755,1579.4542833897306
756,756,2131.381811751986
757,757,2191.0862747435144
758,758,2075.6094662097953
759,759,1591.9700160194257
760,760,2116.3398454006397
761,761,2122.2658335177807
762,762,2111.7402850889957
763,763,2137.269337078487
764,764,2119.4546128378147
765,765,2113.9505679841677
766,766,2092.935121834539
767,767,2145.9120437248316
768,768,2111.0346601479637
769,769,2119.3978315519507
770,770,2161.6713545505195
771,771,1302.761517462992
772,772,1621.3342153733602
773,773,2127.781451615195
774,774,2084.672844547546
775,775,2099.1166373422134
776,776,1628.0800630894696
777,777,2147.457075011206
778,778,1578.191311579113
779,779,1614.7126405547797
780,780,2119.140128937779
781,781,2082.5680146202126
782,782,2126.33642643276
783,783,2142.7078557445484
784,784,2106.1271260519866
785,785,2113.0709497165485
786,786,2124.6275620384445
787,787,1596.4467707925444
788,788,2162.043363238023
789,789,2100.321183500716
790,790,2186.3681729201357
791,791,2196.8321152175945
792,792,2178.1125702240097
793,793,2140.967732396793
794,794,2146.9414943861516
795,795,2096.6839738978665
796,796,2226.912173084267
797,797,2145.2084263270885
798,798,1613.5747690881014
799,799,1577.9202365276915
800,800,1040.0956687735534
801,801,1652.637608878508
802,802,2149.246781328286
803,803,1576.0444789154762
804,804,2130.99388137877
805,805,2164.770795849312
806,806,2166.6749555320403
807,807,2128.797954180858
808,808,2148.2761276906654
809,809,2197.181341059627
810,810,1585.7907959677043
811,811,1615.4982724019687
812,812,2164.4952417595578
813,813,2157.938466221668
814,814,1623.1481730522012
815,815,2106.2075248515553
816,816,1613.6084597311333
817,817,2145.6158005117713
818,818,2146.5704656467547
819,819,1625.4841347630106
820,820,2151.4272931365454
821,821,1275.9506369943463
822,822,2144.188219149297
823,823,2128.0293864815117
824,824,1101.578723218099
825,825,1615.947152957251
826,826,1308.4813295367323
827,827,2154.4123198499497
828,828,1622.4591360756444
829,829,1680.0938034131293
830,830,1263.2221416476575
831,831,1087.0888498366821
832,832,1625.1368652807953
833,833,1637.4983935138448
834,834,1297.6853321874303
835,835,2143.3592751501324
836,836,1601.442223123254
837,837,2165.3638427249484
838,838,2170.7919798663993
839,839,2180.7643065932693
840,840,1595.5879592839103
841,841,1041.8843700610507
842,842,1253.2280406870127
843,843,1303.2851516950252
844,844,2200.360255937891
845,845,1641.318515897369
846,846,2219.4319707489053
847,847,2195.8878625907123
848,848,2137.1343594035848
849,849,2173.0993365428512
850,850,1311.7671673425828
851,851,897.762288607322
852,852,1074.8590728819502
853,853,1637.686193414854
854,854,1279.787192697467
855,855,1067.880408692814
856,856,933.4466490863584
857,857,1321.166435399178
858,858,1611.1710506271793
859,859,1251.9329931828684
860,860,1593.9642652942703
861,861,2197.522286847128
862,862,1288.0834992867665
863,863,1104.3324652741824
864,864,1275.0190496449998
865,865,1086.8961503993266
866,866,1634.5061738237775
867,867,2227.902913381286
868,868,1307.2330862165088
869,869,1639.1451431863288
870,870,1318.2326614967155
871,871,1662.6549178899065
872,872,1319.4043810083572
873,873,2201.914377715843
874,874,1299.3726715942526
875,875,1251.2529161815826
876,876,1680.6064974398985
877,877,1319.472641420068
878,878,1318.6192562585898
879,879,878.259630924889
880,880,1075.4831785108533
881,881,1647.8053283724782
882,882,1318.1796517459338
883,883,1308.734974254866
884,884,933.2286880142165
885,885,918.1202035248763
886,886,1304.0079357911695
887,887,1088.6902847501945
888,888,2213.499122869373
889,889,1079.0908021354683
890,890,1629.114172321693
891,891,1299.8015728830612
892,892,1078.5141035196473
893,893,1648.5238588695313
894,894,1303.8193899857513
895,895,1639.4614848841102
896,896,1341.108573605618
897,897,903.8586408240884
898,898,2160.5209017613724
899,899,1095.6562204537645
900,900,1638.3396559761013
901,901,1630.0916816154606
902,902,1085.682551615627
903,903,1659.7865679810147
904,904,1294.3192657697616
905,905,1272.837532064211
906,906,1624.7980231748327
907,907,2205.5299223393267
908,908,1321.8572834998624
909,909,2184.364937440559
910,910,916.9378260625234
911,911,1291.172087653204
912,912,1038.9918391414012
913,913,2243.7931279953896
914,914,1090.5758125483162
915,915,907.5578898970016
916,916,1068.33888501553
917,917,1078.9461986208933
918,918,1304.014143642395
919,919,1656.2038751774362
920,920,1645.265181851504
921,921,2174.070578506119
922,922,1084.4202703647447
923,923,1291.7869065439406
924,924,1616.4571674686679
925,925,1607.9844430824462
926,926,2144.6133550136424
927,927,1646.1485308303072
928,928,1656.0649139515763
929,929,1297.6634435727028
930,930,1317.8970653262995
931,931,2198.8889267167438
932,932,1307.5482189394315
933,933,1614.0610214317926
934,934,2180.575628569582
935,935,1630.5027168994031
936,936,1667.2778795157822
937,937,1615.173822315896
938,938,1301.085398332274
939,939,1600.5758454583988
940,940,1604.1868613831198
941,941,1330.6800200475514
942,942,2204.1759185616393
943,943,2163.3961083540544
944,944,2197.4879702632234
945,945,1304.7467561939957
946,946,2177.334826648616
947,947,1638.911441178267
948,948,2202.3441456327896
949,949,2182.0215714747537
950,950,2162.843933361883
951,951,1343.2527563630313
952,952,1630.3158569290833
953,953,2187.154181819698
954,954,1627.0509011910422
955,955,1583.2031699612994
956,956,1632.6420085239097
957,957,1297.131683131991
958,958,1067.5428852960654
959,959,2208.43481646736
960,960,1641.3706282714902
961,961,1589.9861396975548
962,962,2169.2511418634017
963,963,1645.9738388954975
964,964,2217.2109879259383
965,965,1667.6383432645039
966,966,1636.4368957616305
967,967,1610.420480245823
968,968,2192.6797812501704
969,969,1299.3640321926264
970,970,2180.3504801202002
971,971,2197.483069821443
972,972,1594.800545771911
973,973,2164.713234147062
974,974,1633.5953202807355
975,975,1105.897049388341
976,976,1272.7276681811136
977,977,1615.5988962392614
978,978,1062.620320735276
979,979,1620.1651092131642
980,980,1297.1256363288223
981,981,1648.1865863326539
982,982,1292.9241373088519
983,983,1670.268329344919
984,984,2131.6719952862472
985,985,1290.6245699725246
986,986,2216.8148984729037
987,987,1060.2058499354894
988,988,2212.716117947294
989,989,1050.7669514467268
990,990,2222.5657896847083
991,991,1069.809756987519
992,992,1588.0762540949609
993,993,1625.172999789063
994,994,2196.69806806339
995,995,2199.524362091026
996,996,1098.6924339788065
997,997,1300.0544556895782
998,998,1645.4736914831396
999,999,1298.3740942328163
